股票代码,股票名称,所属市场,更新时间
sz002164,宁波东力,深证A股,2025-06-27 17:50:55
sz300448,浩云科技,创业板,2025-06-27 17:50:55
sz002219,新里程,深证A股,2025-06-27 17:50:55
sz000032,深桑达Ａ,深证A股,2025-06-27 17:50:55
sz300792,壹网壹创,创业板,2025-06-27 17:50:55
sz300762,上海瀚讯,创业板,2025-06-27 17:50:55
sz001696,宗申动力,深证A股,2025-06-27 17:50:55
sz002388,ST新亚,深证A股,2025-06-27 17:50:55
sz300860,锋尚文化,创业板,2025-06-27 17:50:55
sz002700,万憬能源,深证A股,2025-06-27 17:50:55
sz002861,瀛通通讯,深证A股,2025-06-27 17:50:55
sz000858,五 粮 液,深证A股,2025-06-27 17:50:55
sz301048,金鹰重工,创业板,2025-06-27 17:50:55
sz000951,中国重汽,深证A股,2025-06-27 17:50:55
sz000815,美利云,深证A股,2025-06-27 17:50:55
sz300490,华自科技,创业板,2025-06-27 17:50:55
sz002184,海得控制,深证A股,2025-06-27 17:50:55
sz000027,深圳能源,深证A股,2025-06-27 17:50:55
sz300709,精研科技,创业板,2025-06-27 17:50:55
sz300237,美晨科技,创业板,2025-06-27 17:50:55
sz002501,利源股份,深证A股,2025-06-27 17:50:55
sz002245,蔚蓝锂芯,深证A股,2025-06-27 17:50:55
sz000791,甘肃能源,深证A股,2025-06-27 17:50:55
sz002392,北京利尔,深证A股,2025-06-27 17:50:55
sz300968,格林精密,创业板,2025-06-27 17:50:55
sz301525,儒竞科技,创业板,2025-06-27 17:50:55
sz300786,国林科技,创业板,2025-06-27 17:50:55
sz301550,斯菱股份,创业板,2025-06-27 17:50:55
sz300140,节能环境,创业板,2025-06-27 17:50:55
sz300004,南风股份,创业板,2025-06-27 17:50:55
sz300416,苏试试验,创业板,2025-06-27 17:50:55
sz000703,恒逸石化,深证A股,2025-06-27 17:50:55
sz002701,奥瑞金,深证A股,2025-06-27 17:50:55
sz300207,欣旺达,创业板,2025-06-27 17:50:55
sz300366,创意信息,创业板,2025-06-27 17:50:55
sz300203,聚光科技,创业板,2025-06-27 17:50:55
sz301096,百诚医药,创业板,2025-06-27 17:50:55
sz002200,*ST交投,深证A股,2025-06-27 17:50:55
sz300079,数码视讯,创业板,2025-06-27 17:50:55
sz300529,健帆生物,创业板,2025-06-27 17:50:55
sz002605,姚记科技,深证A股,2025-06-27 17:50:55
sz300398,飞凯材料,创业板,2025-06-27 17:50:55
sz300643,万通智控,创业板,2025-06-27 17:50:55
sz301187,欧圣电气,创业板,2025-06-27 17:50:55
sz002620,ST瑞和,深证A股,2025-06-27 17:50:55
sz003019,宸展光电,深证A股,2025-06-27 17:50:55
sz002376,新北洋,深证A股,2025-06-27 17:50:55
sz300275,梅安森,创业板,2025-06-27 17:50:55
sz002596,海南瑞泽,深证A股,2025-06-27 17:50:55
sz000910,大亚圣象,深证A股,2025-06-27 17:50:55
sz002306,*ST云网,深证A股,2025-06-27 17:50:55
sz300616,尚品宅配,创业板,2025-06-27 17:50:55
sz300133,华策影视,创业板,2025-06-27 17:50:55
sz002269,美邦服饰,深证A股,2025-06-27 17:50:55
sz300438,鹏辉能源,创业板,2025-06-27 17:50:55
sz300201,海伦哲,创业板,2025-06-27 17:50:55
sz301092,争光股份,创业板,2025-06-27 17:50:55
sz300459,汤姆猫,创业板,2025-06-27 17:50:55
sz000995,皇台酒业,深证A股,2025-06-27 17:50:55
sz300395,菲利华,创业板,2025-06-27 17:50:55
sz001228,永泰运,深证A股,2025-06-27 17:50:55
sz000777,中核科技,深证A股,2025-06-27 17:50:55
sz300785,值得买,创业板,2025-06-27 17:50:55
sz301368,丰立智能,创业板,2025-06-27 17:50:55
sz002803,吉宏股份,深证A股,2025-06-27 17:50:55
sz002741,光华科技,深证A股,2025-06-27 17:50:55
sz002197,ST证通,深证A股,2025-06-27 17:50:55
sz002252,上海莱士,深证A股,2025-06-27 17:50:55
sz002068,黑猫股份,深证A股,2025-06-27 17:50:55
sz300768,迪普科技,创业板,2025-06-27 17:50:55
sz000407,胜利股份,深证A股,2025-06-27 17:50:55
sz300817,双飞集团,创业板,2025-06-27 17:50:55
sz300212,易华录,创业板,2025-06-27 17:50:55
sz301251,威尔高,创业板,2025-06-27 17:50:55
sz000301,东方盛虹,深证A股,2025-06-27 17:50:55
sz002137,实益达,深证A股,2025-06-27 17:50:55
sz000886,海南高速,深证A股,2025-06-27 17:50:55
sz000609,ST中迪,深证A股,2025-06-27 17:50:55
sz002965,祥鑫科技,深证A股,2025-06-27 17:50:55
sz300093,*ST金刚,创业板,2025-06-27 17:50:55
sz000651,格力电器,深证A股,2025-06-27 17:50:55
sz300065,海兰信,创业板,2025-06-27 17:50:55
sz300884,狄耐克,创业板,2025-06-27 17:50:55
sz000541,佛山照明,深证A股,2025-06-27 17:50:55
sz300841,康华生物,创业板,2025-06-27 17:50:55
sz300533,冰川网络,创业板,2025-06-27 17:50:55
sz300429,强力新材,创业板,2025-06-27 17:50:55
sz002361,神剑股份,深证A股,2025-06-27 17:50:55
sz301268,铭利达,创业板,2025-06-27 17:50:55
sz300188,国投智能,创业板,2025-06-27 17:50:55
sz300727,润禾材料,创业板,2025-06-27 17:50:55
sz000571,新大洲A,深证A股,2025-06-27 17:50:55
sz003007,直真科技,深证A股,2025-06-27 17:50:55
sz002327,富安娜,深证A股,2025-06-27 17:50:55
sz300550,和仁科技,创业板,2025-06-27 17:50:55
sz300828,锐新科技,创业板,2025-06-27 17:50:55
sz301078,孩子王,创业板,2025-06-27 17:50:55
sz001255,博菲电气,深证A股,2025-06-27 17:50:55
sz002124,天邦食品,深证A股,2025-06-27 17:50:55
sz001207,联科科技,深证A股,2025-06-27 17:50:55
sz300847,中船汉光,创业板,2025-06-27 17:50:55
sz300586,美联新材,创业板,2025-06-27 17:50:55
sz300144,宋城演艺,创业板,2025-06-27 17:50:55
sz301070,开勒股份,创业板,2025-06-27 17:50:55
sz300584,海辰药业,创业板,2025-06-27 17:50:55
sz300391,*ST长药,创业板,2025-06-27 17:50:55
sz002845,同兴达,深证A股,2025-06-27 17:50:55
sz002712,思美传媒,深证A股,2025-06-27 17:50:55
sz002194,武汉凡谷,深证A股,2025-06-27 17:50:55
sz002848,*ST高斯,深证A股,2025-06-27 17:50:55
sz300031,宝通科技,创业板,2025-06-27 17:50:55
sz002986,宇新股份,深证A股,2025-06-27 17:50:55
sz300124,汇川技术,创业板,2025-06-27 17:50:55
sz300170,汉得信息,创业板,2025-06-27 17:50:55
sz000766,通化金马,深证A股,2025-06-27 17:50:55
sz002043,兔 宝 宝,深证A股,2025-06-27 17:50:55
sz002413,雷科防务,深证A股,2025-06-27 17:50:55
sz300750,宁德时代,创业板,2025-06-27 17:50:55
sz300455,航天智装,创业板,2025-06-27 17:50:55
sz001322,箭牌家居,深证A股,2025-06-27 17:50:55
sz002368,太极股份,深证A股,2025-06-27 17:50:55
sz002012,凯恩股份,深证A股,2025-06-27 17:50:55
sz301263,泰恩康,创业板,2025-06-27 17:50:55
sz001283,豪鹏科技,深证A股,2025-06-27 17:50:55
sz301025,读客文化,创业板,2025-06-27 17:50:55
sz002031,巨轮智能,深证A股,2025-06-27 17:50:55
sz300781,因赛集团,创业板,2025-06-27 17:50:55
sz300605,恒锋信息,创业板,2025-06-27 17:50:55
sz002396,星网锐捷,深证A股,2025-06-27 17:50:55
sz301339,通行宝,创业板,2025-06-27 17:50:55
sz300220,金运激光,创业板,2025-06-27 17:50:55
sz000848,承德露露,深证A股,2025-06-27 17:50:55
sz001358,兴欣新材,深证A股,2025-06-27 17:50:55
sz300365,恒华科技,创业板,2025-06-27 17:50:55
sz301293,三博脑科,创业板,2025-06-27 17:50:55
sz002709,天赐材料,深证A股,2025-06-27 17:50:55
sz000796,凯撒旅业,深证A股,2025-06-27 17:50:55
sz300752,隆利科技,创业板,2025-06-27 17:50:55
sz002270,华明装备,深证A股,2025-06-27 17:50:55
sz002911,佛燃能源,深证A股,2025-06-27 17:50:55
sz002019,亿帆医药,深证A股,2025-06-27 17:50:55
sz000819,岳阳兴长,深证A股,2025-06-27 17:50:55
sz002196,方正电机,深证A股,2025-06-27 17:50:55
sz002371,北方华创,深证A股,2025-06-27 17:50:55
sz301326,捷邦科技,创业板,2025-06-27 17:50:55
sz000520,凤凰航运,深证A股,2025-06-27 17:50:55
sz300369,绿盟科技,创业板,2025-06-27 17:50:55
sz300973,立高食品,创业板,2025-06-27 17:50:55
sz300918,南山智尚,创业板,2025-06-27 17:50:55
sz002857,三晖电气,深证A股,2025-06-27 17:50:55
sz300911,亿田智能,创业板,2025-06-27 17:50:55
sz301095,广立微,创业板,2025-06-27 17:50:55
sz002033,丽江股份,深证A股,2025-06-27 17:50:55
sz002317,众生药业,深证A股,2025-06-27 17:50:55
sz000538,云南白药,深证A股,2025-06-27 17:50:55
sz002153,石基信息,深证A股,2025-06-27 17:50:55
sz002534,西子洁能,深证A股,2025-06-27 17:50:55
sz300969,恒帅股份,创业板,2025-06-27 17:50:55
sz300378,鼎捷数智,创业板,2025-06-27 17:50:55
sz301600,慧翰股份,创业板,2025-06-27 17:50:55
sz000525,红太阳,深证A股,2025-06-27 17:50:55
sz301126,达嘉维康,创业板,2025-06-27 17:50:55
sz300963,中洲特材,创业板,2025-06-27 17:50:55
sz003816,中国广核,深证A股,2025-06-27 17:50:55
sz301130,西点药业,创业板,2025-06-27 17:50:55
sz301003,江苏博云,创业板,2025-06-27 17:50:55
sz001258,立新能源,深证A股,2025-06-27 17:50:55
sz001331,胜通能源,深证A股,2025-06-27 17:50:55
sz300659,中孚信息,创业板,2025-06-27 17:50:55
sz000985,大庆华科,深证A股,2025-06-27 17:50:55
sz301526,国际复材,创业板,2025-06-27 17:50:55
sz301210,金杨股份,创业板,2025-06-27 17:50:55
sz002405,四维图新,深证A股,2025-06-27 17:50:55
sz000042,中洲控股,深证A股,2025-06-27 17:50:55
sz300769,德方纳米,创业板,2025-06-27 17:50:55
sz300494,盛天网络,创业板,2025-06-27 17:50:55
sz002431,棕榈股份,深证A股,2025-06-27 17:50:55
sz301236,软通动力,创业板,2025-06-27 17:50:55
sz002057,中钢天源,深证A股,2025-06-27 17:50:55
sz300604,长川科技,创业板,2025-06-27 17:50:55
sz301091,深城交,创业板,2025-06-27 17:50:55
sz300174,元力股份,创业板,2025-06-27 17:50:55
sz002103,广博股份,深证A股,2025-06-27 17:50:55
sz300295,三六五网,创业板,2025-06-27 17:50:55
sz001301,尚太科技,深证A股,2025-06-27 17:50:55
sz001337,四川黄金,深证A股,2025-06-27 17:50:55
sz301631,壹连科技,创业板,2025-06-27 17:50:55
sz002175,东方智造,深证A股,2025-06-27 17:50:55
sz000715,中兴商业,深证A股,2025-06-27 17:50:55
sz002739,万达电影,深证A股,2025-06-27 17:50:55
sz300107,建新股份,创业板,2025-06-27 17:50:55
sz301220,亚香股份,创业板,2025-06-27 17:50:55
sz300624,万兴科技,创业板,2025-06-27 17:50:55
sz301192,泰祥股份,创业板,2025-06-27 17:50:55
sz301038,深水规院,创业板,2025-06-27 17:50:55
sz300922,天秦装备,创业板,2025-06-27 17:50:55
sz002527,新时达,深证A股,2025-06-27 17:50:55
sz300985,致远新能,创业板,2025-06-27 17:50:55
sz300516,久之洋,创业板,2025-06-27 17:50:55
sz002155,湖南黄金,深证A股,2025-06-27 17:50:55
sz002582,好想你,深证A股,2025-06-27 17:50:55
sz000638,*ST万方,深证A股,2025-06-27 17:50:55
sz300418,昆仑万维,创业板,2025-06-27 17:50:55
sz300073,当升科技,创业板,2025-06-27 17:50:55
sz300821,东岳硅材,创业板,2025-06-27 17:50:55
sz002930,宏川智慧,深证A股,2025-06-27 17:50:55
sz000999,华润三九,深证A股,2025-06-27 17:50:55
sz000004,*ST国华,深证A股,2025-06-27 17:50:55
sz301528,多浦乐,创业板,2025-06-27 17:50:55
sz002400,省广集团,深证A股,2025-06-27 17:50:55
sz002971,和远气体,深证A股,2025-06-27 17:50:55
sz002261,拓维信息,深证A股,2025-06-27 17:50:55
sz002529,*ST海源,深证A股,2025-06-27 17:50:55
sz300733,西菱动力,创业板,2025-06-27 17:50:55
sz002352,顺丰控股,深证A股,2025-06-27 17:50:55
sz000568,泸州老窖,深证A股,2025-06-27 17:50:55
sz300364,中文在线,创业板,2025-06-27 17:50:55
sz002690,美亚光电,深证A股,2025-06-27 17:50:55
sz000975,山金国际,深证A股,2025-06-27 17:50:55
sz002594,比亚迪,深证A股,2025-06-27 17:50:55
sz301072,中捷精工,创业板,2025-06-27 17:50:55
sz300289,利德曼,创业板,2025-06-27 17:50:55
sz002369,卓翼科技,深证A股,2025-06-27 17:50:55
sz002649,博彦科技,深证A股,2025-06-27 17:50:55
sz300607,拓斯达,创业板,2025-06-27 17:50:55
sz300972,万辰集团,创业板,2025-06-27 17:50:55
sz301076,新瀚新材,创业板,2025-06-27 17:50:55
sz300454,深信服,创业板,2025-06-27 17:50:55
sz002800,天顺股份,深证A股,2025-06-27 17:50:55
sz000783,长江证券,深证A股,2025-06-27 17:50:55
sz300382,斯莱克,创业板,2025-06-27 17:50:55
sz300166,东方国信,创业板,2025-06-27 17:50:55
sz300996,普联软件,创业板,2025-06-27 17:50:55
sz000593,德龙汇能,深证A股,2025-06-27 17:50:55
sz300307,慈星股份,创业板,2025-06-27 17:50:55
sz300807,天迈科技,创业板,2025-06-27 17:50:55
sz300339,润和软件,创业板,2025-06-27 17:50:55
sz002397,梦洁股份,深证A股,2025-06-27 17:50:55
sz002244,滨江集团,深证A股,2025-06-27 17:50:55
sz300637,扬帆新材,创业板,2025-06-27 17:50:55
sz300565,科信技术,创业板,2025-06-27 17:50:55
sz002650,ST加加,深证A股,2025-06-27 17:50:55
sz000006,深振业Ａ,深证A股,2025-06-27 17:50:55
sz300055,万邦达,创业板,2025-06-27 17:50:55
sz300498,温氏股份,创业板,2025-06-27 17:50:55
sz300231,银信科技,创业板,2025-06-27 17:50:55
sz301487,盟固利,创业板,2025-06-27 17:50:55
sz000820,*ST节能,深证A股,2025-06-27 17:50:55
sz301246,宏源药业,创业板,2025-06-27 17:50:55
sz300655,晶瑞电材,创业板,2025-06-27 17:50:55
sz002471,中超控股,深证A股,2025-06-27 17:50:55
sz002229,鸿博股份,深证A股,2025-06-27 17:50:55
sz003043,华亚智能,深证A股,2025-06-27 17:50:55
sz003036,泰坦股份,深证A股,2025-06-27 17:50:55
sz300582,英飞特,创业板,2025-06-27 17:50:55
sz300471,厚普股份,创业板,2025-06-27 17:50:55
sz000598,兴蓉环境,深证A股,2025-06-27 17:50:55
sz300036,超图软件,创业板,2025-06-27 17:50:55
sz000695,滨海能源,深证A股,2025-06-27 17:50:55
sz002222,福晶科技,深证A股,2025-06-27 17:50:55
sz002530,金财互联,深证A股,2025-06-27 17:50:55
sz001289,龙源电力,深证A股,2025-06-27 17:50:55
sz300012,华测检测,创业板,2025-06-27 17:50:55
sz000333,美的集团,深证A股,2025-06-27 17:50:55
sz300068,南都电源,创业板,2025-06-27 17:50:55
sz301001,凯淳股份,创业板,2025-06-27 17:50:55
sz001376,百通能源,深证A股,2025-06-27 17:50:55
sz300597,吉大通信,创业板,2025-06-27 17:50:55
sz300986,志特新材,创业板,2025-06-27 17:50:55
sz301536,星宸科技,创业板,2025-06-27 17:50:55
sz300772,运达股份,创业板,2025-06-27 17:50:55
sz300324,旋极信息,创业板,2025-06-27 17:50:55
sz000735,罗 牛 山,深证A股,2025-06-27 17:50:55
sz301158,德石股份,创业板,2025-06-27 17:50:55
sz300198,ST纳川,创业板,2025-06-27 17:50:55
sz000338,潍柴动力,深证A股,2025-06-27 17:50:55
sz301555,惠柏新材,创业板,2025-06-27 17:50:55
sz300380,安硕信息,创业板,2025-06-27 17:50:55
sz300523,辰安科技,创业板,2025-06-27 17:50:55
sz002550,千红制药,深证A股,2025-06-27 17:50:55
sz001227,兰州银行,深证A股,2025-06-27 17:50:55
sz002425,ST凯文,深证A股,2025-06-27 17:50:55
sz002651,利君股份,深证A股,2025-06-27 17:50:55
sz300980,祥源新材,创业板,2025-06-27 17:50:55
sz002177,御银股份,深证A股,2025-06-27 17:50:55
sz002421,达实智能,深证A股,2025-06-27 17:50:55
sz300953,震裕科技,创业板,2025-06-27 17:50:55
sz000428,华天酒店,深证A股,2025-06-27 17:50:55
sz301303,真兰仪表,创业板,2025-06-27 17:50:55
sz300175,ST朗源,创业板,2025-06-27 17:50:55
sz002449,国星光电,深证A股,2025-06-27 17:50:55
sz000888,峨眉山Ａ,深证A股,2025-06-27 17:50:55
sz300559,佳发教育,创业板,2025-06-27 17:50:55
sz002952,亚世光电,深证A股,2025-06-27 17:50:55
sz002496,*ST辉丰,深证A股,2025-06-27 17:50:55
sz300946,恒而达,创业板,2025-06-27 17:50:55
sz002254,泰和新材,深证A股,2025-06-27 17:50:55
sz300001,特锐德,创业板,2025-06-27 17:50:55
sz300525,博思软件,创业板,2025-06-27 17:50:55
sz300268,*ST佳沃,创业板,2025-06-27 17:50:55
sz002979,雷赛智能,深证A股,2025-06-27 17:50:55
sz301000,肇民科技,创业板,2025-06-27 17:50:55
sz301248,杰创智能,创业板,2025-06-27 17:50:55
sz301345,涛涛车业,创业板,2025-06-27 17:50:55
sz000678,襄阳轴承,深证A股,2025-06-27 17:50:55
sz003032,*ST传智,深证A股,2025-06-27 17:50:55
sz300177,中海达,创业板,2025-06-27 17:50:55
sz000997,新 大 陆,深证A股,2025-06-27 17:50:55
sz002640,跨境通,深证A股,2025-06-27 17:50:55
sz002595,豪迈科技,深证A股,2025-06-27 17:50:55
sz002707,众信旅游,深证A股,2025-06-27 17:50:55
sz002908,德生科技,深证A股,2025-06-27 17:50:55
sz300484,蓝海华腾,创业板,2025-06-27 17:50:55
sz300281,金明精机,创业板,2025-06-27 17:50:55
sz000948,南天信息,深证A股,2025-06-27 17:50:55
sz000596,古井贡酒,深证A股,2025-06-27 17:50:55
sz002277,友阿股份,深证A股,2025-06-27 17:50:55
sz000908,ST景峰,深证A股,2025-06-27 17:50:55
sz301026,浩通科技,创业板,2025-06-27 17:50:55
sz002859,洁美科技,深证A股,2025-06-27 17:50:55
sz002805,丰元股份,深证A股,2025-06-27 17:50:55
sz300581,晨曦航空,创业板,2025-06-27 17:50:55
sz300892,品渥食品,创业板,2025-06-27 17:50:55
sz300375,鹏翎股份,创业板,2025-06-27 17:50:55
sz000429,粤高速Ａ,深证A股,2025-06-27 17:50:55
sz300879,大叶股份,创业板,2025-06-27 17:50:55
sz300868,杰美特,创业板,2025-06-27 17:50:55
sz002580,圣阳股份,深证A股,2025-06-27 17:50:55
sz300793,佳禾智能,创业板,2025-06-27 17:50:55
sz000524,岭南控股,深证A股,2025-06-27 17:50:55
sz000009,中国宝安,深证A股,2025-06-27 17:50:55
sz300426,华智数媒,创业板,2025-06-27 17:50:55
sz301189,奥尼电子,创业板,2025-06-27 17:50:55
sz002187,广百股份,深证A股,2025-06-27 17:50:55
sz002590,万安科技,深证A股,2025-06-27 17:50:55
sz002310,东方园林,深证A股,2025-06-27 17:50:55
sz301235,华康洁净,创业板,2025-06-27 17:50:55
sz300460,惠伦晶体,创业板,2025-06-27 17:50:55
sz300287,飞利信,创业板,2025-06-27 17:50:55
sz300694,蠡湖股份,创业板,2025-06-27 17:50:55
sz300987,川网传媒,创业板,2025-06-27 17:50:55
sz002304,洋河股份,深证A股,2025-06-27 17:50:55
sz300755,华致酒行,创业板,2025-06-27 17:50:55
sz002936,郑州银行,深证A股,2025-06-27 17:50:55
sz300228,富瑞特装,创业板,2025-06-27 17:50:55
sz301033,迈普医学,创业板,2025-06-27 17:50:55
sz300545,联得装备,创业板,2025-06-27 17:50:55
sz300513,恒实科技,创业板,2025-06-27 17:50:55
sz300537,广信材料,创业板,2025-06-27 17:50:55
sz300527,中船应急,创业板,2025-06-27 17:50:55
sz000721,西安饮食,深证A股,2025-06-27 17:50:55
sz000690,宝新能源,深证A股,2025-06-27 17:50:55
sz300651,金陵体育,创业板,2025-06-27 17:50:55
sz002899,英派斯,深证A股,2025-06-27 17:50:55
sz300718,长盛轴承,创业板,2025-06-27 17:50:55
sz300569,天能重工,创业板,2025-06-27 17:50:55
sz300173,福能东方,创业板,2025-06-27 17:50:55
sz301413,安培龙,创业板,2025-06-27 17:50:55
sz002098,浔兴股份,深证A股,2025-06-27 17:50:55
sz300189,神农种业,创业板,2025-06-27 17:50:55
sz300037,新宙邦,创业板,2025-06-27 17:50:55
sz300019,硅宝科技,创业板,2025-06-27 17:50:55
sz002850,科达利,深证A股,2025-06-27 17:50:55
sz000029,深深房Ａ,深证A股,2025-06-27 17:50:55
sz002816,*ST和科,深证A股,2025-06-27 17:50:55
sz301160,翔楼新材,创业板,2025-06-27 17:50:55
sz300082,奥克股份,创业板,2025-06-27 17:50:55
sz000096,广聚能源,深证A股,2025-06-27 17:50:55
sz300611,美力科技,创业板,2025-06-27 17:50:55
sz300243,瑞丰高材,创业板,2025-06-27 17:50:55
sz002555,三七互娱,深证A股,2025-06-27 17:50:55
sz301311,昆船智能,创业板,2025-06-27 17:50:55
sz002657,中科金财,深证A股,2025-06-27 17:50:55
sz002959,小熊电器,深证A股,2025-06-27 17:50:55
sz300853,申昊科技,创业板,2025-06-27 17:50:55
sz002028,思源电气,深证A股,2025-06-27 17:50:55
sz000852,石化机械,深证A股,2025-06-27 17:50:55
sz002076,*ST星光,深证A股,2025-06-27 17:50:55
sz300095,华伍股份,创业板,2025-06-27 17:50:55
sz300791,仙乐健康,创业板,2025-06-27 17:50:55
